lambda,max_scale,pair,score,length,norm_score
0,1.5,Yellow_vs_Pale Green,5214.851458989377,116,44.95561602577049
50,1.5,Yellow_vs_Pale Green,5214.851458989377,116,44.95561602577049
100,1.5,Yellow_vs_Pale Green,5214.851458989377,116,44.95561602577049
0,1,Pale Blue_vs_Green,4918.1817033620355,74,66.46191491029778
50,1,Pale Blue_vs_Green,4918.1817033620355,74,66.46191491029778
100,1,Pale Blue_vs_Green,4918.1817033620355,74,66.46191491029778
0,1.25,Pale Blue_vs_Green,5151.834377690608,70,73.59763396700868
50,1.25,Pale Blue_vs_Green,5151.834377690608,70,73.59763396700868
100,1.25,Pale Blue_vs_Green,5151.834377690608,70,73.59763396700868
0,1.5,Pale Blue_vs_Green,5542.545511060104,73,75.92528097342608
50,1.5,Pale Blue_vs_Green,5542.545511060104,73,75.92528097342608
100,1.5,Pale Blue_vs_Green,5542.545511060104,73,75.92528097342608
0,1,Pale Blue_vs_Dark Pink,1924.168070492532,91,21.144704071346506
50,1,Pale Blue_vs_Dark Pink,1924.168070492532,91,21.144704071346506
100,1,Pale Blue_vs_Dark Pink,1924.168070492532,91,21.144704071346506
0,1.25,Pale Blue_vs_Dark Pink,1924.168070492532,91,21.144704071346506
50,1.25,Pale Blue_vs_Dark Pink,1924.168070492532,91,21.144704071346506
100,1.25,Pale Blue_vs_Dark Pink,1924.168070492532,91,21.144704071346506
0,1.5,Pale Blue_vs_Dark Pink,2004.2265311995745,102,19.649279717642887
50,1.5,Pale Blue_vs_Dark Pink,2004.2265311995745,102,19.649279717642887
100,1.5,Pale Blue_vs_Dark Pink,2004.2265311995745,102,19.649279717642887
0,1,Pale Blue_vs_Orange,7456.282365596513,97,76.86889036697436
50,1,Pale Blue_vs_Orange,7456.282365596513,97,76.86889036697436
100,1,Pale Blue_vs_Orange,7456.282365596513,97,76.86889036697436
0,1.25,Pale Blue_vs_Orange,7163.469816060988,90,79.5941090673443
50,1.25,Pale Blue_vs_Orange,7163.469816060988,90,79.5941090673443
100,1.25,Pale Blue_vs_Orange,7163.469816060988,90,79.5941090673443
0,1.5,Pale Blue_vs_Orange,7672.273713678225,113,67.89622755467455
50,1.5,Pale Blue_vs_Orange,7672.273713678225,113,67.89622755467455
100,1.5,Pale Blue_vs_Orange,7672.273713678225,113,67.89622755467455
0,1,Pale Blue_vs_Pale Green,2433.6524228629996,69,35.27032496902898
50,1,Pale Blue_vs_Pale Green,2433.6524228629996,69,35.27032496902898
100,1,Pale Blue_vs_Pale Green,2433.6524228629996,69,35.27032496902898
0,1.25,Pale Blue_vs_Pale Green,2433.6524228629996,69,35.27032496902898
50,1.25,Pale Blue_vs_Pale Green,2433.6524228629996,69,35.27032496902898
100,1.25,Pale Blue_vs_Pale Green,2433.6524228629996,69,35.27032496902898
0,1.5,Pale Blue_vs_Pale Green,2433.6524228629996,69,35.27032496902898
50,1.5,Pale Blue_vs_Pale Green,2433.6524228629996,69,35.27032496902898
100,1.5,Pale Blue_vs_Pale Green,2433.6524228629996,69,35.27032496902898
0,1,Green_vs_Dark Pink,2523.085550524407,109,23.147573858022085
50,1,Green_vs_Dark Pink,2523.085550524407,109,23.147573858022085
100,1,Green_vs_Dark Pink,2523.085550524407,109,23.147573858022085
0,1.25,Green_vs_Dark Pink,2603.345839932428,111,23.45356612551737
50,1.25,Green_vs_Dark Pink,2603.345839932428,111,23.45356612551737
100,1.25,Green_vs_Dark Pink,2603.345839932428,111,23.45356612551737
0,1.5,Green_vs_Dark Pink,2438.738512479639,104,23.449408773842684
50,1.5,Green_vs_Dark Pink,2438.738512479639,104,23.449408773842684
100,1.5,Green_vs_Dark Pink,2438.738512479639,104,23.449408773842684
0,1,Green_vs_Orange,10368.12778143978,124,83.61393372128855
50,1,Green_vs_Orange,10368.12778143978,124,83.61393372128855
100,1,Green_vs_Orange,10368.12778143978,124,83.61393372128855
0,1.25,Green_vs_Orange,10368.12778143978,124,83.61393372128855
50,1.25,Green_vs_Orange,10368.12778143978,124,83.61393372128855
100,1.25,Green_vs_Orange,10368.12778143978,124,83.61393372128855
0,1.5,Green_vs_Orange,10729.99783541617,154,69.67531061958552
50,1.5,Green_vs_Orange,10729.99783541617,154,69.67531061958552
100,1.5,Green_vs_Orange,10729.99783541617,154,69.67531061958552
0,1,Green_vs_Pale Green,3105.651329901278,126,24.648026427787922
50,1,Green_vs_Pale Green,3105.651329901278,126,24.648026427787922
100,1,Green_vs_Pale Green,3105.651329901278,126,24.648026427787922
0,1.25,Green_vs_Pale Green,2644.271800712549,78,33.900920521955754
50,1.25,Green_vs_Pale Green,2644.271800712549,78,33.900920521955754
100,1.25,Green_vs_Pale Green,2644.271800712549,78,33.900920521955754
0,1.5,Green_vs_Pale Green,2699.486023404475,84,32.1367383738628
50,1.5,Green_vs_Pale Green,2699.486023404475,84,32.1367383738628
100,1.5,Green_vs_Pale Green,2699.486023404475,84,32.1367383738628
0,1,Dark Pink_vs_Orange,3860.6619178477404,149,25.910482670119062
50,1,Dark Pink_vs_Orange,3860.6619178477404,149,25.910482670119062
100,1,Dark Pink_vs_Orange,3860.6619178477404,149,25.910482670119062
0,1.25,Dark Pink_vs_Orange,3860.6619178477404,149,25.910482670119062
50,1.25,Dark Pink_vs_Orange,3860.6619178477404,149,25.910482670119062
100,1.25,Dark Pink_vs_Orange,3860.6619178477404,149,25.910482670119062
0,1.5,Dark Pink_vs_Orange,3760.0665444954657,148,25.405855030374767
50,1.5,Dark Pink_vs_Orange,3760.0665444954657,148,25.405855030374767
100,1.5,Dark Pink_vs_Orange,3760.0665444954657,148,25.405855030374767
0,1,Dark Pink_vs_Pale Green,2168.5072733831917,139,15.600771750958213
50,1,Dark Pink_vs_Pale Green,2168.5072733831917,139,15.600771750958213
100,1,Dark Pink_vs_Pale Green,2168.5072733831917,139,15.600771750958213
0,1.25,Dark Pink_vs_Pale Green,2025.842434517735,122,16.605265856702747
50,1.25,Dark Pink_vs_Pale Green,2025.842434517735,122,16.605265856702747
100,1.25,Dark Pink_vs_Pale Green,2025.842434517735,122,16.605265856702747
0,1.5,Dark Pink_vs_Pale Green,2025.842434517735,122,16.605265856702747
50,1.5,Dark Pink_vs_Pale Green,2025.842434517735,122,16.605265856702747
100,1.5,Dark Pink_vs_Pale Green,2025.842434517735,122,16.605265856702747
0,1,Orange_vs_Pale Green,4472.430226515516,111,40.292164202842486
50,1,Orange_vs_Pale Green,4472.430226515516,111,40.292164202842486
100,1,Orange_vs_Pale Green,4472.430226515516,111,40.292164202842486
0,1.25,Orange_vs_Pale Green,4601.759588532186,110,41.834178077565326
50,1.25,Orange_vs_Pale Green,4601.759588532186,110,41.834178077565326
100,1.25,Orange_vs_Pale Green,4601.759588532186,110,41.834178077565326
0,1.5,Orange_vs_Pale Green,4658.281924029902,127,36.67938522858191
50,1.5,Orange_vs_Pale Green,4658.281924029902,127,36.67938522858191
100,1.5,Orange_vs_Pale Green,4658.281924029902,127,36.67938522858191
